Id,BibNumber,RaceTime,EventId,SignUpId
4470,598,,15_5HM,2326
4471,599,,15_5HM,5053
4472,600,,15_5HM,2464
4473,601,,15_5HM,2787
4474,731,,15_5FR,2787
4475,732,,15_5FR,3294
4476,602,,15_5HM,4364
4477,733,,15_5FR,3249
4478,734,,15_5FR,4445
4479,735,,15_5FR,2611
4480,736,,15_5FR,4172
4481,603,,15_5HM,4172
4482,737,,15_5FR,3109
4483,738,,15_5FR,2695
4484,604,,15_5HM,2695
4485,206,,15_5FM,3696
4486,605,,15_5HM,3696
4487,606,,15_5HM,4153
4488,607,,15_5HM,2762
4489,207,,15_5FM,2923
4490,608,,15_5HM,4278
4491,739,,15_5FR,2603
4492,609,,15_5HM,2603
4493,740,,15_5FR,2893
4494,741,,15_5FR,3532
4495,742,,15_5FR,4450
4496,743,,15_5FR,2818
4497,610,,15_5HM,2818
4498,611,,15_5HM,3008
4499,612,,15_5HM,2894
4500,744,,15_5FR,3326
4501,613,,15_5HM,3326
4502,614,,15_5HM,4904
4503,615,,15_5HM,2905
4504,208,,15_5FM,4093
4505,745,,15_5FR,3899
4506,616,,15_5HM,2929
4507,746,,15_5FR,2929
4508,617,,15_5HM,2309
4509,209,,15_5FM,4354
4510,747,,15_5FR,4061
4511,618,,15_5HM,4788
4512,748,,15_5FR,4788
4513,749,,15_5FR,4062
4514,619,,15_5HM,4062
4515,750,,15_5FR,3158
4516,620,,15_5HM,3158
4517,210,,15_5FM,4973
4518,621,,15_5HM,4973
4519,622,,15_5HM,4902
4520,751,,15_5FR,4902
4521,752,,15_5FR,3017
4522,623,,15_5HM,3327
4523,624,,15_5HM,4821
4524,753,,15_5FR,2941
4525,211,,15_5FM,2504
4526,625,,15_5HM,2504
4527,626,,15_5HM,3625
4528,754,,15_5FR,3625
4529,627,,15_5HM,3647
4530,212,,15_5FM,5013
4531,213,,15_5FM,4599
4532,755,,15_5FR,3273
4533,628,,15_5HM,2844
4534,629,,15_5HM,3477
4535,756,,15_5FR,3206
4536,630,,15_5HM,2301
4537,631,,15_5HM,2714
4538,757,,15_5FR,2325
4539,758,,15_5FR,4496
4540,632,,15_5HM,4496
4541,759,,15_5FR,3975
4542,633,,15_5HM,3501
4543,760,,15_5FR,4407
4544,634,,15_5HM,4305
4545,214,,15_5FM,3397
4546,215,,15_5FM,2724
4547,761,,15_5FR,4401
4548,762,,15_5FR,2638
4549,763,,15_5FR,3431
4550,764,,15_5FR,4844
4551,765,,15_5FR,3872
4552,216,,15_5FM,3049
4553,635,,15_5HM,3849
4554,766,,15_5FR,3849
4555,767,,15_5FR,4130
4556,768,,15_5FR,4171
4557,636,,15_5HM,4171
4558,637,,15_5HM,3266
4559,769,,15_5FR,3266
4560,638,,15_5HM,4363
4561,770,,15_5FR,4363
4562,639,,15_5HM,3932
4563,771,,15_5FR,4425
4564,640,,15_5HM,4524
4565,772,,15_5FR,4027
4566,641,,15_5HM,4027
4567,773,,15_5FR,4793
4568,642,,15_5HM,2647
4569,774,,15_5FR,4266
4570,775,,15_5FR,3753
4571,643,,15_5HM,2431
4572,776,,15_5FR,2312
4573,777,,15_5FR,3788
4574,644,,15_5HM,3694
4575,778,,15_5FR,3275
4576,779,,15_5FR,4060
4577,645,,15_5HM,4060
4578,780,,15_5FR,2701
4579,646,,15_5HM,2701
4580,781,,15_5FR,4412
4581,647,,15_5HM,2465
4582,648,,15_5HM,4970
4583,649,,15_5HM,4629
4584,650,,15_5HM,3749
4585,782,,15_5FR,3669
4586,783,,15_5FR,4755
4587,784,,15_5FR,3554
4588,651,,15_5HM,3554
4589,652,,15_5HM,4072
4590,785,,15_5FR,3197
4591,653,,15_5HM,3395
4592,786,,15_5FR,3395
4593,654,,15_5HM,5026
4594,787,,15_5FR,5026
4595,655,,15_5HM,4082
4596,656,,15_5HM,4883
4597,788,,15_5FR,3645
4598,217,,15_5FM,2623
4599,789,,15_5FR,2481
4600,218,,15_5FM,4823
4601,790,,15_5FR,4221
4602,791,,15_5FR,4409
4603,792,,15_5FR,2449
4604,657,,15_5HM,5099
4605,793,,15_5FR,2536
4606,219,,15_5FM,2365
4607,220,,15_5FM,4603
4608,794,,15_5FR,3044
4609,795,,15_5FR,3795
4610,796,,15_5FR,2417
4611,797,,15_5FR,5008
4612,798,,15_5FR,4924
4613,658,,15_5HM,4924
4614,659,,15_5HM,4715
4615,799,,15_5FR,4715
4616,800,,15_5FR,4182
4617,660,,15_5HM,4182
4618,801,,15_5FR,2826
4619,661,,15_5HM,2826
4620,662,,15_5HM,4528
4621,221,,15_5FM,3452
4622,663,,15_5HM,3452
4623,664,,15_5HM,2412
4624,665,,15_5HM,4040
4625,802,,15_5FR,4040
4626,803,,15_5FR,2495
4627,222,,15_5FM,3886
4628,223,,15_5FM,4619
4629,804,,15_5FR,3907
4630,805,,15_5FR,4980
4631,806,,15_5FR,3550
4632,666,,15_5HM,2619
4633,807,,15_5FR,2619
4634,224,,15_5FM,5102
4635,667,,15_5HM,5102
4636,668,,15_5HM,3233
4637,808,,15_5FR,4094
4638,669,,15_5HM,4094
4639,809,,15_5FR,4350
4640,810,,15_5FR,3942
4641,811,,15_5FR,4207
4642,670,,15_5HM,4175
4643,812,,15_5FR,2402
4644,225,,15_5FM,4534
4645,813,,15_5FR,5080
4646,671,,15_5HM,4258
4647,672,,15_5HM,4014
4648,673,,15_5HM,4230
4649,814,,15_5FR,4230
4650,815,,15_5FR,4156
4651,674,,15_5HM,4156
4652,226,,15_5FM,3881
4653,675,,15_5HM,3201
4654,676,,15_5HM,5112
4655,816,,15_5FR,2842
4656,677,,15_5HM,2842
4657,817,,15_5FR,5096
4658,818,,15_5FR,5087
4659,819,,15_5FR,3952
4660,678,,15_5HM,3952
4661,227,,15_5FM,4885
4662,679,,15_5HM,2925
4663,820,,15_5FR,2925
4664,228,,15_5FM,4045
4665,680,,15_5HM,5028
4666,681,,15_5HM,4502
4667,821,,15_5FR,4662
4668,822,,15_5FR,3826
4669,823,,15_5FR,4680
4670,682,,15_5HM,4680
4671,229,,15_5FM,3103
4672,683,,15_5HM,3103
4673,824,,15_5FR,3021
4674,230,,15_5FM,2856
4675,684,,15_5HM,2856
4676,231,,15_5FM,4471
4677,825,,15_5FR,2998
4678,685,,15_5HM,2998
4679,686,,15_5HM,4636
4680,826,,15_5FR,4636
4681,827,,15_5FR,4564
4682,232,,15_5FM,2955
4683,828,,15_5FR,3929
4684,687,,15_5HM,2696
4685,829,,15_5FR,2696
4686,688,,15_5HM,4623
4687,830,,15_5FR,4623
4688,689,,15_5HM,4254
4689,233,,15_5FM,3325
4690,690,,15_5HM,3325
4691,691,,15_5HM,4796
4692,831,,15_5FR,4251
4693,832,,15_5FR,2418
4694,692,,15_5HM,2418
4695,833,,15_5FR,3920
4696,693,,15_5HM,3920
4697,694,,15_5HM,3286
4698,834,,15_5FR,3286
4699,835,,15_5FR,3439
4700,234,,15_5FM,3082
4701,695,,15_5HM,3082
4702,836,,15_5FR,4548
4703,696,,15_5HM,4548
4704,697,,15_5HM,4856
4705,837,,15_5FR,4856
4706,838,,15_5FR,3924
4707,698,,15_5HM,3924
4708,699,,15_5HM,2571
4709,839,,15_5FR,2571
4710,235,,15_5FM,3741
4711,700,,15_5HM,2758
4712,701,,15_5HM,2832
4713,840,,15_5FR,2832
4714,702,,15_5HM,3036
4715,841,,15_5FR,3296
4716,703,,15_5HM,3635
4717,842,,15_5FR,4165
4718,843,,15_5FR,3304
4719,704,,15_5HM,2727
4720,236,,15_5FM,2636
4721,705,,15_5HM,2636
4722,237,,15_5FM,2514
4723,706,,15_5HM,2514
4724,844,,15_5FR,4099
4725,845,,15_5FR,3515
4726,707,,15_5HM,3566
4727,846,,15_5FR,2479
4728,238,,15_5FM,3029
4729,708,,15_5HM,4145
4730,847,,15_5FR,4023
4731,848,,15_5FR,3680
4732,849,,15_5FR,4504
4733,709,,15_5HM,4504
4734,850,,15_5FR,3330
4735,710,,15_5HM,3265
4736,851,,15_5FR,2384
4737,711,,15_5HM,2384
4738,712,,15_5HM,3030
4739,713,,15_5HM,3599
4740,852,,15_5FR,3992
4741,714,,15_5HM,3992
4742,853,,15_5FR,4919
4743,854,,15_5FR,2907
4744,715,,15_5HM,2907
4745,716,,15_5HM,2654
4746,855,,15_5FR,2654
4747,856,,15_5FR,4532
4748,717,,15_5HM,4532
4749,239,,15_5FM,2740
4750,718,,15_5HM,2740
4751,719,,15_5HM,3470
4752,720,,15_5HM,3711
4753,240,,15_5FM,3838
4754,241,,15_5FM,2460
4755,857,,15_5FR,4208
4756,858,,15_5FR,3718
4757,859,,15_5FR,4582
4758,721,,15_5HM,4582
4759,722,,15_5HM,3823
4760,723,,15_5HM,2526
4761,860,,15_5FR,2526
4762,861,,15_5FR,3847
4763,862,,15_5FR,2878
4764,724,,15_5HM,3926
4765,242,,15_5FM,3312
4766,863,,15_5FR,3820
4767,864,,15_5FR,3259
4768,243,,15_5FM,2694
4769,244,,15_5FM,2750
4770,725,,15_5HM,3248
4771,726,,15_5HM,4668
4772,865,,15_5FR,3756
4773,727,,15_5HM,3756
4774,245,,15_5FM,3173
4775,728,,15_5HM,3173
4776,866,,15_5FR,4672
4777,729,,15_5HM,4672
4778,867,,15_5FR,4173
4779,868,,15_5FR,2497
4780,869,,15_5FR,2698
4781,730,,15_5HM,2698
4782,870,,15_5FR,4063
4783,731,,15_5HM,4834
4784,871,,15_5FR,4834
4785,872,,15_5FR,3889
4786,873,,15_5FR,4311
4787,732,,15_5HM,2671
4788,874,,15_5FR,2687
4789,875,,15_5FR,2689
4790,733,,15_5HM,2329
4791,876,,15_5FR,2500
4792,734,,15_5HM,2500
4793,735,,15_5HM,2754
4794,877,,15_5FR,2754
4795,246,,15_5FM,4890
4796,878,,15_5FR,4808
4797,736,,15_5HM,4808
4798,879,,15_5FR,3626
4799,737,,15_5HM,3626
4800,738,,15_5HM,4693
4801,880,,15_5FR,4693
4802,739,,15_5HM,2723
4803,881,,15_5FR,2723
4804,882,,15_5FR,3078
4805,247,,15_5FM,2970
4806,883,,15_5FR,4791
4807,740,,15_5HM,3114
4808,884,,15_5FR,4831
4809,741,,15_5HM,3793
4810,742,,15_5HM,3300
4811,743,,15_5HM,3911
4812,744,,15_5HM,3818
4813,885,,15_5FR,2997
4814,886,,15_5FR,3418
4815,745,,15_5HM,3418
4816,887,,15_5FR,3636
4817,888,,15_5FR,2354
4818,746,,15_5HM,2354
4819,889,,15_5FR,3279
4820,890,,15_5FR,3379
4821,747,,15_5HM,3981
4822,748,,15_5HM,3465
4823,749,,15_5HM,2976
4824,891,,15_5FR,4738
4825,248,,15_5FM,3084
4826,750,,15_5HM,3084
4827,751,,15_5HM,3839
4828,892,,15_5FR,4511
4829,893,,15_5FR,4281
4830,752,,15_5HM,4281
4831,894,,15_5FR,3328
4832,753,,15_5HM,4010
4833,895,,15_5FR,2311
4834,896,,15_5FR,4951
4835,897,,15_5FR,2494
4836,754,,15_5HM,5018
4837,898,,15_5FR,5018
4838,755,,15_5HM,4836
4839,899,,15_5FR,5010
4840,249,,15_5FM,4554
4841,756,,15_5HM,2995
4842,900,,15_5FR,2995
4843,757,,15_5HM,4527
4844,901,,15_5FR,4527
4845,758,,15_5HM,2596
4846,250,,15_5FM,4815
4847,759,,15_5HM,4525
4848,760,,15_5HM,2653
4849,902,,15_5FR,2653
4850,251,,15_5FM,4406
4851,252,,15_5FM,2544
4852,903,,15_5FR,2700
4853,904,,15_5FR,3683
4854,761,,15_5HM,3683
4855,905,,15_5FR,4103
4856,762,,15_5HM,4103
4857,906,,15_5FR,2990
4858,763,,15_5HM,4052
4859,907,,15_5FR,3270
4860,908,,15_5FR,3355
4861,764,,15_5HM,3355
4862,765,,15_5HM,2316
4863,253,,15_5FM,4352
4864,909,,15_5FR,2649
4865,766,,15_5HM,2649
4866,910,,15_5FR,4701
4867,767,,15_5HM,4701
4868,911,,15_5FR,3628
4869,768,,15_5HM,3292
4870,769,,15_5HM,4775
4871,912,,15_5FR,3786
4872,770,,15_5HM,3786
4873,913,,15_5FR,2434
4874,914,,15_5FR,3302
4875,771,,15_5HM,4169
4876,772,,15_5HM,4264
4877,915,,15_5FR,4264
4878,916,,15_5FR,4047
4879,917,,15_5FR,3096
4880,773,,15_5HM,3432
4881,918,,15_5FR,3097
4882,919,,15_5FR,4224
4883,774,,15_5HM,4224
4884,920,,15_5FR,3958
4885,775,,15_5HM,3986
4886,776,,15_5HM,4944
4887,921,,15_5FR,4944
4888,777,,15_5HM,3611
4889,922,,15_5FR,3611
4890,923,,15_5FR,4461
4891,778,,15_5HM,4461
4892,924,,15_5FR,3999
4893,779,,15_5HM,3999
4894,780,,15_5HM,4988
4895,925,,15_5FR,3126
4896,781,,15_5HM,3126
4897,926,,15_5FR,5000
4898,927,,15_5FR,2529
4899,928,,15_5FR,3729
4900,782,,15_5HM,3729
4901,929,,15_5FR,3508
4902,783,,15_5HM,3423
4903,930,,15_5FR,4088
4904,784,,15_5HM,4088
4905,931,,15_5FR,3600
4906,785,,15_5HM,4687
4907,786,,15_5HM,3407
4908,932,,15_5FR,4091
4909,254,,15_5FM,3623
4910,787,,15_5HM,2626
4911,933,,15_5FR,2626
4912,788,,15_5HM,4181
4913,934,,15_5FR,5017
4914,935,,15_5FR,2342
4915,936,,15_5FR,4247
4916,255,,15_5FM,2839
4917,256,,15_5FM,2836
4918,789,,15_5HM,2836
4919,937,,15_5FR,3514
4920,938,,15_5FR,4084
4921,790,,15_5HM,3640
4922,939,,15_5FR,3640
4923,791,,15_5HM,3357
4924,940,,15_5FR,3687
4925,941,,15_5FR,2953
4926,792,,15_5HM,2953
4927,793,,15_5HM,3598
4928,257,,15_5FM,3166
4929,942,,15_5FR,2883
4930,943,,15_5FR,3875
4931,794,,15_5HM,3875
4932,944,,15_5FR,4584
4933,795,,15_5HM,4584
4934,796,,15_5HM,3151
4935,945,,15_5FR,3151
4936,797,,15_5HM,4215
4937,258,,15_5FM,2348
4938,259,,15_5FM,3085
4939,946,,15_5FR,3900
4940,798,,15_5HM,3900
4941,799,,15_5HM,2541
4942,260,,15_5FM,3422
4943,947,,15_5FR,4128
4944,800,,15_5HM,4128
4945,801,,15_5HM,4914
4946,948,,15_5FR,4043
4947,802,,15_5HM,4043
4948,949,,15_5FR,3584
4949,803,,15_5HM,3584
4950,804,,15_5HM,2612
4951,805,,15_5HM,3885
4952,950,,15_5FR,4465
4953,806,,15_5HM,4465
4954,951,,15_5FR,4602
4955,807,,15_5HM,4602
4956,808,,15_5HM,4608
4957,809,,15_5HM,4458
4958,261,,15_5FM,2446
4959,810,,15_5HM,4898
4960,952,,15_5FR,4898
4961,262,,15_5FM,4781
4962,811,,15_5HM,4781
4963,953,,15_5FR,2962
4964,812,,15_5HM,2902
4965,813,,15_5HM,4987
4966,814,,15_5HM,2452
4967,954,,15_5FR,2452
4968,955,,15_5FR,3198
4969,815,,15_5HM,4764
4970,956,,15_5FR,4764
4971,957,,15_5FR,2880
4972,263,,15_5FM,2578
4973,816,,15_5HM,2578
4974,958,,15_5FR,4994
4975,817,,15_5HM,4994
4976,818,,15_5HM,3722
4977,959,,15_5FR,4074
4978,819,,15_5HM,4569
4979,960,,15_5FR,4569
4980,820,,15_5HM,3341
4981,961,,15_5FR,3608
4982,821,,15_5HM,3608
4983,822,,15_5HM,2738
4984,264,,15_5FM,4650
4985,265,,15_5FM,3314
4986,962,,15_5FR,4664
4987,823,,15_5HM,2920
4988,963,,15_5FR,2920
4989,266,,15_5FM,5037
4990,824,,15_5HM,5037
4991,964,,15_5FR,3359
4992,825,,15_5HM,3359
4993,965,,15_5FR,3306
4994,966,,15_5FR,3772
4995,826,,15_5HM,3772
4996,267,,15_5FM,3260
4997,967,,15_5FR,3281
4998,968,,15_5FR,4279
4999,969,,15_5FR,4869
5000,970,,15_5FR,3291
5001,827,,15_5HM,3522
5002,971,,15_5FR,3522
5003,972,,15_5FR,3345
5004,973,,15_5FR,4498
5005,974,,15_5FR,2936
5006,828,,15_5HM,2936
5007,829,,15_5HM,2366
5008,975,,15_5FR,2366
5009,976,,15_5FR,2726
5010,830,,15_5HM,2726
5011,831,,15_5HM,4866
5012,977,,15_5FR,4092
5013,832,,15_5HM,4092
5014,268,,15_5FM,3113
5015,269,,15_5FM,4663
5016,978,,15_5FR,3272
5017,979,,15_5FR,3288
5018,980,,15_5FR,3268
5019,981,,15_5FR,3963
5020,833,,15_5HM,3963
5021,982,,15_5FR,4555
5022,983,,15_5FR,4941
5023,834,,15_5HM,4941
5024,984,,15_5FR,3730
5025,985,,15_5FR,4256
5026,835,,15_5HM,4256
5027,836,,15_5HM,4828
5028,986,,15_5FR,2851
5029,987,,15_5FR,2531
5030,270,,15_5FM,4507
5031,837,,15_5HM,2753
5032,271,,15_5FM,3223
5033,988,,15_5FR,2793
5034,989,,15_5FR,3871
5035,838,,15_5HM,3871
5036,839,,15_5HM,4851
5037,840,,15_5HM,2556
5038,990,,15_5FR,2556
5039,991,,15_5FR,2652
5040,841,,15_5HM,2652
5041,992,,15_5FR,2870
5042,842,,15_5HM,2870
5043,843,,15_5HM,3100
5044,844,,15_5HM,4816
5045,993,,15_5FR,4816
5046,845,,15_5HM,3673
5047,994,,15_5FR,5108
5048,995,,15_5FR,4806
5049,996,,15_5FR,4961
5050,846,,15_5HM,4961
5051,847,,15_5HM,3564
5052,997,,15_5FR,2904
5053,848,,15_5HM,2904
5054,998,,15_5FR,3480
5055,999,,15_5FR,2887
5056,1000,,15_5FR,4470
5057,1001,,15_5FR,4290
5058,272,,15_5FM,3523
5059,1002,,15_5FR,4161
5060,849,,15_5HM,2667
5061,1003,,15_5FR,2667
5062,1004,,15_5FR,4284
5063,1005,,15_5FR,3573
5064,850,,15_5HM,3573
5065,1006,,15_5FR,4910
5066,851,,15_5HM,4005
5067,852,,15_5HM,4606
5068,1007,,15_5FR,4677
5069,853,,15_5HM,3150
5070,1008,,15_5FR,3909
5071,273,,15_5FM,4022
5072,1009,,15_5FR,2816
5073,854,,15_5HM,2816
5074,274,,15_5FM,4802
5075,1010,,15_5FR,4229
5076,855,,15_5HM,3914
5077,856,,15_5HM,4521
5078,275,,15_5FM,4990
5079,857,,15_5HM,3675
5080,1011,,15_5FR,4501
5081,1012,,15_5FR,2645
5082,276,,15_5FM,4334
5083,1013,,15_5FR,2443
5084,858,,15_5HM,2443
5085,1014,,15_5FR,2599
5086,1015,,15_5FR,3344
5087,1016,,15_5FR,3319
5088,277,,15_5FM,2660
5089,859,,15_5HM,2660
5090,860,,15_5HM,4455
5091,861,,15_5HM,4335
5092,1017,,15_5FR,3506
5093,1018,,15_5FR,3878
5094,862,,15_5HM,4772
5095,1019,,15_5FR,4772
5096,1020,,15_5FR,3806
5097,863,,15_5HM,3092
5098,1021,,15_5FR,3092
5099,278,,15_5FM,4779
5100,864,,15_5HM,4779
5101,865,,15_5HM,4185
5102,866,,15_5HM,2318
5103,867,,15_5HM,2682
5104,1022,,15_5FR,2682
5105,868,,15_5HM,4218
5106,1023,,15_5FR,3381
5107,1024,,15_5FR,3848
5108,869,,15_5HM,2766
5109,1025,,15_5FR,2766
5110,1026,,15_5FR,4446
5111,870,,15_5HM,2499
5112,1027,,15_5FR,2499
5113,1028,,15_5FR,2595
5114,1029,,15_5FR,4420
5115,1030,,15_5FR,2992
5116,1031,,15_5FR,2841
5117,871,,15_5HM,2841
5118,872,,15_5HM,5041
5119,1032,,15_5FR,4325
5120,1033,,15_5FR,3789
5121,873,,15_5HM,3789
5122,279,,15_5FM,3524
5123,874,,15_5HM,3524
5124,875,,15_5HM,4398
5125,1034,,15_5FR,2930
5126,876,,15_5HM,4819
5127,877,,15_5HM,3966
5128,1035,,15_5FR,3966
5129,1036,,15_5FR,4432
5130,878,,15_5HM,4526
5131,1037,,15_5FR,5036
5132,1038,,15_5FR,4752
5133,879,,15_5HM,4752
5134,280,,15_5FM,3605
5135,880,,15_5HM,3605
5136,1039,,15_5FR,3105
5137,881,,15_5HM,3105
5138,281,,15_5FM,4283
5139,1040,,15_5FR,4996
5140,882,,15_5HM,4996
5141,1041,,15_5FR,2469
5142,883,,15_5HM,3918
5143,282,,15_5FM,4064
5144,884,,15_5HM,4036
5145,1042,,15_5FR,5084
5146,885,,15_5HM,2436
5147,1043,,15_5FR,3496
5148,283,,15_5FM,2633
5149,1044,,15_5FR,4302
5150,886,,15_5HM,4749
5151,1045,,15_5FR,4749
5152,284,,15_5FM,2355
5153,887,,15_5HM,3031
5154,1046,,15_5FR,3705
5155,888,,15_5HM,4522
5156,1047,,15_5FR,4522
5157,1048,,15_5FR,2914
5158,285,,15_5FM,2965
5159,889,,15_5HM,2718
5160,286,,15_5FM,2487
5161,287,,15_5FM,4817
5162,890,,15_5HM,4817
5163,891,,15_5HM,2423
5164,892,,15_5HM,4986
5165,1049,,15_5FR,4688
5166,893,,15_5HM,4075
5167,1050,,15_5FR,4767
5168,288,,15_5FM,3243
5169,894,,15_5HM,3243
5170,1051,,15_5FR,4850
5171,1052,,15_5FR,4597
5172,895,,15_5HM,4319
5173,896,,15_5HM,4875
5174,897,,15_5HM,3373
5175,1053,,15_5FR,4719
5176,1054,,15_5FR,2650
5177,289,,15_5FM,3662
5178,898,,15_5HM,3662
5179,899,,15_5HM,2493
5180,290,,15_5FM,2335
5181,900,,15_5HM,2335
5182,1055,,15_5FR,4483
5183,901,,15_5HM,4483
5184,1056,,15_5FR,2345
5185,902,,15_5HM,3043
5186,1057,,15_5FR,3516
5187,1058,,15_5FR,3336
5188,903,,15_5HM,4709
5189,904,,15_5HM,3760
5190,291,,15_5FM,4058
5191,905,,15_5HM,4058
5192,906,,15_5HM,4679
5193,1059,,15_5FR,4679
5194,292,,15_5FM,4878
5195,1060,,15_5FR,4443
5196,907,,15_5HM,4443
5197,1061,,15_5FR,4740
5198,293,,15_5FM,4482
5199,908,,15_5HM,4482
5200,1062,,15_5FR,4978
5201,294,,15_5FM,2745
5202,1063,,15_5FR,2802
5203,909,,15_5HM,3444
5204,910,,15_5HM,3461
5205,911,,15_5HM,2686
5206,295,,15_5FM,4769
5207,1064,,15_5FR,4089
5208,912,,15_5HM,3497
5209,913,,15_5HM,4776
5210,1065,,15_5FR,4516
5211,914,,15_5HM,4516
5212,1066,,15_5FR,2946
5213,915,,15_5HM,3313
5214,1067,,15_5FR,3038
5215,1068,,15_5FR,3175
5216,916,,15_5HM,3175
5217,1069,,15_5FR,3343
5218,917,,15_5HM,3343
5219,1070,,15_5FR,4151
5220,918,,15_5HM,4151
5221,1071,,15_5FR,2545
5222,919,,15_5HM,2521
5223,1072,,15_5FR,2521
5224,296,,15_5FM,4825
5225,920,,15_5HM,4429
5226,1073,,15_5FR,4327
5227,921,,15_5HM,4327
5228,922,,15_5HM,4744
5229,1074,,15_5FR,3614
5230,1075,,15_5FR,2670
5231,297,,15_5FM,2568
5232,1076,,15_5FR,3393
5233,923,,15_5HM,3393
5234,1077,,15_5FR,3972
5235,924,,15_5HM,2703
5236,1078,,15_5FR,2420
5237,1079,,15_5FR,4700
5238,925,,15_5HM,4700
5239,926,,15_5HM,3023
5240,1080,,15_5FR,3023
5241,1081,,15_5FR,2676
5242,1082,,15_5FR,4083
5243,927,,15_5HM,4983
5244,1083,,15_5FR,4983
5245,928,,15_5HM,3242
5246,1084,,15_5FR,3412
5247,929,,15_5HM,2888
5248,1085,,15_5FR,4017
5249,298,,15_5FM,4541
5250,299,,15_5FM,4523
5251,1086,,15_5FR,2776
5252,930,,15_5HM,2776
5253,1087,,15_5FR,4897
5254,1088,,15_5FR,5055
5255,1089,,15_5FR,4186
5256,931,,15_5HM,3521
5257,1090,,15_5FR,3709
5258,1091,,15_5FR,4859
5259,932,,15_5HM,3274
5260,933,,15_5HM,3083
5261,1092,,15_5FR,3083
5262,1093,,15_5FR,4331
5263,934,,15_5HM,4979
5264,1094,,15_5FR,4920
5265,1095,,15_5FR,3093
5266,1096,,15_5FR,3500
5267,935,,15_5HM,3500
5268,936,,15_5HM,3665
5269,1097,,15_5FR,3665
5270,937,,15_5HM,2492
5271,938,,15_5HM,2394
5272,1098,,15_5FR,2394
5273,1099,,15_5FR,3250
5274,1100,,15_5FR,3703
5275,1101,,15_5FR,2683
5276,939,,15_5HM,4389
5277,1102,,15_5FR,4035
5278,940,,15_5HM,4035
5279,1103,,15_5FR,3857
5280,941,,15_5HM,4894
5281,1104,,15_5FR,3755
5282,942,,15_5HM,2828
5283,1105,,15_5FR,2828
5284,300,,15_5FM,5061
5285,1106,,15_5FR,2407
5286,943,,15_5HM,2407
5287,1107,,15_5FR,3492
5288,944,,15_5HM,3748
5289,301,,15_5FM,4067
5290,1108,,15_5FR,3733
5291,1109,,15_5FR,4481
5292,1110,,15_5FR,4384
5293,302,,15_5FM,4286
5294,945,,15_5HM,3774
5295,946,,15_5HM,3995
5296,947,,15_5HM,4414
5297,1111,,15_5FR,4544
5298,1112,,15_5FR,3732
5299,948,,15_5HM,4073
5300,303,,15_5FM,3318
5301,949,,15_5HM,3318
5302,950,,15_5HM,3112
5303,951,,15_5HM,3333
5304,1113,,15_5FR,3333
5305,952,,15_5HM,5057
5306,953,,15_5HM,2419
5307,1114,,15_5FR,2859
5308,954,,15_5HM,3377
5309,1115,,15_5FR,3377
5310,955,,15_5HM,3426
5311,1116,,15_5FR,3004
5312,304,,15_5FM,3519
5313,305,,15_5FM,2371
5314,956,,15_5HM,2371
5315,1117,,15_5FR,2789
5316,1118,,15_5FR,3752
5317,957,,15_5HM,3752
5318,306,,15_5FM,4368
5319,958,,15_5HM,4368
5320,1119,,15_5FR,3505
5321,307,,15_5FM,3702
5322,308,,15_5FM,3908
5323,1120,,15_5FR,4710
5324,959,,15_5HM,4000
5325,1121,,15_5FR,4799
5326,960,,15_5HM,4799
5327,1122,,15_5FR,3473
5328,961,,15_5HM,3678
5329,962,,15_5HM,4178
5330,963,,15_5HM,4562
5331,1123,,15_5FR,2954
5332,1124,,15_5FR,4621
5333,964,,15_5HM,2357
5334,1125,,15_5FR,2357
5335,1126,,15_5FR,2722
5336,309,,15_5FM,2313
5337,1127,,15_5FR,3767
5338,965,,15_5HM,3767
5339,1128,,15_5FR,4459
5340,966,,15_5HM,4459
5341,310,,15_5FM,3740
5342,967,,15_5HM,2735
5343,1129,,15_5FR,2735
5344,968,,15_5HM,4860
5345,969,,15_5HM,4714
5346,970,,15_5HM,5033
5347,1130,,15_5FR,5033
5348,1131,,15_5FR,3997
5349,971,,15_5HM,3997
5350,972,,15_5HM,4934
5351,1132,,15_5FR,2304
5352,1133,,15_5FR,4333
5353,311,,15_5FM,4114
5354,1134,,15_5FR,4670
5355,312,,15_5FM,4842
5356,1135,,15_5FR,2613
5357,973,,15_5HM,2613
5358,974,,15_5HM,3539
5359,975,,15_5HM,4199
5360,976,,15_5HM,2507
5361,1136,,15_5FR,3438
5362,313,,15_5FM,2655
5363,1137,,15_5FR,2843
5364,1138,,15_5FR,2467
5365,1139,,15_5FR,4193
5366,1140,,15_5FR,4367
5367,977,,15_5HM,4367
5368,978,,15_5HM,2886
5369,1141,,15_5FR,4055
5370,979,,15_5HM,2413
5371,1142,,15_5FR,2413
5372,1143,,15_5FR,4704
5373,980,,15_5HM,4610
5374,1144,,15_5FR,4440
5375,981,,15_5HM,4440
5376,1145,,15_5FR,3134
5377,982,,15_5HM,3134
5378,1146,,15_5FR,4881
5379,983,,15_5HM,4881
5380,1147,,15_5FR,3511
5381,984,,15_5HM,3511
5382,1148,,15_5FR,3520
5383,985,,15_5HM,3520
5384,1149,,15_5FR,2344
5385,1150,,15_5FR,2472
5386,986,,15_5HM,3129
5387,1151,,15_5FR,5058
5388,1152,,15_5FR,3428
5389,1153,,15_5FR,4015
5390,1154,,15_5FR,2681
