Id,SignUpDate,Cost,SponsorshipTarget,RunnerId,CharityId,RaceKitOptionId,SignUpStatusId
4998,2015-04-07 05:55:49.0000000,45.00,5000.00,5046,6,A,3
4999,2015-05-05 14:35:48.0000000,0.00,50.00,3227,1,C,2
5001,2015-03-04 21:32:24.0000000,0.00,50.00,3489,4,B,1
5005,2015-08-06 22:53:11.0000000,20.00,100.00,2641,6,B,3
5007,2015-01-05 18:00:52.0000000,0.00,150.00,3256,7,B,1
5011,2015-08-04 14:52:31.0000000,20.00,100.00,2431,5,B,3
5016,2015-06-05 06:29:23.0000000,0.00,5000.00,3780,9,B,1
5021,2015-05-04 14:21:59.0000000,20.00,150.00,3456,8,B,2
5024,2015-04-07 17:03:07.0000000,0.00,20.00,2651,6,B,1
5029,2015-09-07 08:27:36.0000000,20.00,1000.00,5123,2,B,3
5030,2015-10-06 09:58:45.0000000,20.00,100.00,2621,5,B,3
5038,2015-07-04 18:59:46.0000000,20.00,50.00,2710,3,B,2
5044,2015-03-06 16:29:51.0000000,0.00,5000.00,3624,10,A,2
5049,2015-07-05 09:07:29.0000000,0.00,25.00,4675,3,B,1
5056,2015-03-04 16:17:46.0000000,20.00,2000.00,2716,7,B,3
5058,2015-05-04 05:21:24.0000000,0.00,100.00,4371,6,B,1
5060,2015-12-04 20:30:46.0000000,0.00,50.00,2742,7,B,2
5061,2015-07-06 05:10:36.0000000,0.00,30.00,3570,1,A,1
5063,2015-06-06 17:05:08.0000000,0.00,40.00,3230,9,B,1
5066,2015-04-07 09:53:34.0000000,0.00,500.00,5099,7,B,1
5067,2015-02-07 22:30:09.0000000,20.00,2000.00,4818,6,A,2
5068,2015-03-06 06:12:49.0000000,45.00,5000.00,5176,8,B,3
5071,2015-10-07 20:05:00.0000000,0.00,5000.00,4650,3,B,2
5072,2015-08-07 15:41:46.0000000,20.00,30.00,4660,5,A,2
5073,2015-12-07 21:39:36.0000000,20.00,100.00,4786,2,B,3
5074,2015-11-07 11:47:02.0000000,0.00,50.00,4992,2,B,1
5075,2015-07-05 19:40:31.0000000,20.00,5000.00,2560,3,A,2
5077,2015-03-05 18:00:52.0000000,0.00,20.00,2915,8,B,1
5078,2015-07-07 10:07:49.0000000,20.00,50.00,3279,1,B,2
5079,2015-08-06 06:00:09.0000000,20.00,200.00,3435,2,B,3
5080,2015-10-05 07:50:01.0000000,20.00,20.00,5018,10,B,3
5082,2015-10-04 18:31:58.0000000,20.00,40.00,3786,9,B,3
5086,2015-12-06 08:41:34.0000000,20.00,50.00,4513,7,B,2
5087,2015-11-04 21:11:14.0000000,0.00,100.00,4857,8,B,1
5089,2015-07-07 13:49:44.0000000,45.00,500.00,2692,10,B,3
5091,2015-06-06 22:36:37.0000000,0.00,40.00,3157,5,B,1
5096,2015-12-07 17:52:39.0000000,20.00,100.00,2402,5,B,3
5097,2015-12-05 19:34:02.0000000,20.00,25.00,3872,2,B,3
5099,2015-06-04 12:42:46.0000000,0.00,300.00,5000,8,B,1
5105,2015-06-04 06:34:25.0000000,0.00,100.00,3152,1,B,1
5106,2015-09-05 13:01:03.0000000,20.00,500.00,3446,5,B,2
5107,2015-01-08 18:17:34.0000000,45.00,20.00,4105,8,B,3
5109,2015-11-06 06:25:03.0000000,0.00,20.00,2566,2,B,2
5111,2015-07-07 11:52:31.0000000,0.00,100.00,3410,2,B,1
5113,2015-10-04 09:13:15.0000000,0.00,50.00,4713,1,A,1
5114,2018-03-05 17:10:38.2569433,145.00,12.00,133,1,A,1
5115,2018-03-05 17:12:09.8249523,240.00,52.00,133,11,B,1
5116,2018-03-05 17:15:24.9829669,165.00,32.00,133,8,B,1
5117,2018-03-05 17:16:57.2315903,95.00,54.00,133,7,B,1
5118,2018-03-29 15:02:06.6306909,185.00,256.00,6188,4,B,1
